"id","name","local_name","lat","lon","subdivision_id"
294501,"Shimokitayamamura","下北山村",34.00508,135.955178,"JP-29"
294519,"Kamikitayamamura","上北山村",34.134321,136.000149,"JP-29"
294527,"Kawakamimura","川上村",34.338121,135.954303,"JP-29"
294535,"Higashiyoshinomura","東吉野村",34.403541,135.968307,"JP-29"
302015,"Wakayamashi","和歌山市",34.230514,135.170808,"JP-30"
302023,"Kainanshi","海南市",34.157533,135.239675,"JP-30"
302031,"Hashimotoshi","橋本市",34.314876,135.605208,"JP-30"
302040,"Aridashi","有田市",34.083104,135.127727,"JP-30"
302058,"Goboushi","御坊市",33.891412,135.152406,"JP-30"
302066,"Tanabeshi","田辺市",33.72801,135.37766200000002,"JP-30"
302074,"Shinguushi","新宮市",33.724224,135.992525,"JP-30"
302082,"Kinokawashi","紀の川市",34.269538,135.362576,"JP-30"
302091,"Iwadeshi","岩出市",34.256267,135.311451,"JP-30"
303046,"Kiminochou","紀美野町",34.167192,135.307575,"JP-30"
303411,"Katsuragichou","かつらぎ町",34.296416,135.503802,"JP-30"
303437,"Kudoyamachou","九度山町",34.287192,135.562242,"JP-30"
303445,"Kouyachou","高野町",34.216077,135.58653600000002,"JP-30"
303615,"Yuasachou","湯浅町",34.029418,135.190427,"JP-30"
303623,"Hirogawachou","広川町",34.029957,135.173072,"JP-30"
303666,"Aridagawachou","有田川町",34.057488,135.216116,"JP-30"
303810,"Mihamachou","美浜町",33.893806,135.133265,"JP-30"
303828,"Hidakachou","日高町",33.925677,135.141072,"JP-30"
303836,"Yurachou","由良町",33.959251,135.118187,"JP-30"
303909,"Inamichou","印南町",33.819533,135.222515,"JP-30"
303917,"Minabechou","みなべ町",33.772333,135.321434,"JP-30"
303925,"Hidakagawachou","日高川町",33.911693,135.186,"JP-30"
304018,"Shirahamachou","白浜町",33.678188,135.348108,"JP-30"
304042,"Kamitondachou","上富田町",33.696352000000005,135.428802,"JP-30"
304069,"Susamichou","すさみ町",33.550062,135.496678,"JP-30"
304212,"Nachikatsuurachou","那智勝浦町",33.625988,135.94104199999998,"JP-30"
304221,"Taijichou","太地町",33.594037,135.943964,"JP-30"
304247,"Kozagawachou","古座川町",33.53199,135.814999,"JP-30"
304271,"Kitayamamura","北山村",33.9321,135.969303,"JP-30"
304280,"Kushimotochou","串本町",33.472556,135.78143400000002,"JP-30"
312011,"Tottorishi","鳥取市",35.494376,134.222133,"JP-31"
312029,"Yonagoshi","米子市",35.428136,133.330939,"JP-31"
312037,"Kurayoshishi","倉吉市",35.430182,133.82556100000002,"JP-31"
312045,"Sakaiminatoshi","境港市",35.539606,133.2316,"JP-31"
313025,"Iwamichou","岩美町",35.575896,134.332087,"JP-31"
313254,"Wakasachou","若桜町",35.340149,134.400992,"JP-31"
313289,"Chizuchou","智頭町",35.265081,134.22658700000002,"JP-31"
313297,"Yazuchou","八頭町",35.409211,134.250526,"JP-31"
313645,"Misasachou","三朝町",35.408461,133.861742,"JP-31"
313700,"Yurihamachou","湯梨浜町",35.489915,133.86468100000002,"JP-31"
313718,"Kotourachou","琴浦町",35.495184,133.692779,"JP-31"
313726,"Hokueichou","北栄町",35.490011,133.758294,"JP-31"
313840,"Hiezuson","日吉津村",35.440179,133.380808,"JP-31"
313866,"Daisenchou","大山町",35.510779,133.496123,"JP-31"
313891,"Nanbuchou","南部町",35.34033,133.326829,"JP-31"
313904,"Houkichou","伯耆町",35.38523,133.407384,"JP-31"
314013,"Nichinanchou","日南町",35.163311,133.306255,"JP-31"
314021,"Hinochou","日野町",35.240793,133.44265900000002,"JP-31"
314030,"Koufuchou","江府町",35.283187,133.488578,"JP-31"
322016,"Matsueshi","松江市",35.46803900000001,133.048527,"JP-32"
322024,"Hamadashi","浜田市",34.899255,132.079883,"JP-32"
322032,"Izumoshi","出雲市",35.366917,132.754712,"JP-32"
322041,"Masudashi","益田市",34.674814000000005,131.84286200000003,"JP-32"
322059,"Oodashi","大田市",35.19209,132.499351,"JP-32"
322067,"Yasugishi","安来市",35.431451,133.250851,"JP-32"
322075,"Goutsushi","江津市",35.011148,132.221206,"JP-32"
322091,"Unnanshi","雲南市",35.307718,132.900345,"JP-32"
323438,"Okuizumochou","奥出雲町",35.197428,133.002549,"JP-32"
323861,"Iinanchou","飯南町",35.00004000000001,132.713872,"JP-32"
324418,"Kawamotomachi","川本町",34.995211,132.495853,"JP-32"
324485,"Misatochou","美郷町",35.076512,132.590543,"JP-32"
324493,"Oonanchou","邑南町",34.893934,132.437976,"JP-32"
325015,"Tsuwanochou","津和野町",34.543668,131.838311,"JP-32"
325058,"Yoshikachou","吉賀町",34.35351,131.935137,"JP-32"
325252,"Amachou","海士町",36.096561,133.096701,"JP-32"
325261,"Nishinoshimachou","西ノ島町",36.093158,132.994378,"JP-32"
325279,"Chibumura","知夫村",36.013927,133.039372,"JP-32"
325287,"Okinoshimachou","隠岐の島町",36.20902,133.32178000000002,"JP-32"
331007,"Okayamashi","岡山市",34.655107,133.919566,"JP-33"
332020,"Kurashikishi","倉敷市",34.584677,133.772281,"JP-33"
332038,"Tsuyamashi","津山市",35.069118,134.00454299999998,"JP-33"
332046,"Tamanoshi","玉野市",34.491979,133.94601200000002,"JP-33"
332054,"Kasaokashi","笠岡市",34.507182,133.507441,"JP-33"
332071,"Ibarashi","井原市",34.597709,133.463798,"JP-33"
332089,"Soujiyashi","総社市",34.67281,133.746531,"JP-33"
332097,"Takahashishi","高梁市",34.791361,133.616678,"JP-33"
332101,"Niimishi","新見市",34.977058,133.470345,"JP-33"
332119,"Bizenshi","備前市",34.745129,134.188137,"JP-33"
332127,"Setouchishi","瀬戸内市",34.664893,134.092849,"JP-33"
332135,"Akaiwashi","赤磐市",34.755396000000005,134.018848,"JP-33"
332143,"Maniwashi","真庭市",35.075591,133.752756,"JP-33"
332151,"Mimasakashi","美作市",35.008594,134.148578,"JP-33"
332160,"Asakuchishi","浅口市",34.52783400000001,133.584911,"JP-33"
333468,"Wakechou","和気町",34.802882000000004,134.157539,"JP-33"
334235,"Hayashimachou","早島町",34.600821999999994,133.828304,"JP-33"
334456,"Satoshouchou","里庄町",34.51374000000001,133.55688600000002,"JP-33"
334618,"Yakagechou","矢掛町",34.627596000000004,133.587085,"JP-33"
335860,"Shinjiyouson","新庄村",35.179367,133.567638,"JP-33"
336068,"Kagaminochou","鏡野町",35.091772,133.93303,"JP-33"
336220,"Shououchou","勝央町",35.04179,134.116172,"JP-33"
336238,"Nagichou","奈義町",35.123024,134.177427,"JP-33"
336432,"Nishiawakurason","西粟倉村",35.171331,134.336275,"JP-33"
336637,"Kumenanchou","久米南町",34.929179,133.960647,"JP-33"
336661,"Misakichou","美咲町",34.997967,133.958149,"JP-33"
336815,"Kibichuuouchou","吉備中央町",34.863404,133.6935,"JP-33"
341002,"Hiroshimashi","広島市",34.38525300000001,132.455337,"JP-34"
342025,"Kureshi","呉市",34.249254,132.565805,"JP-34"
342033,"Takeharashi","竹原市",34.341794,132.90709099999998,"JP-34"
342041,"Miharashi","三原市",34.39747,133.078525,"JP-34"
342050,"Onomichishi","尾道市",34.408891,133.20496599999998,"JP-34"
342076,"Fukuyamashi","福山市",34.485927000000004,133.36234,"JP-34"
342084,"Fuchuushi","府中市",34.568349,133.236323,"JP-34"
342092,"Miyoshishi","三次市",34.805627,132.85179,"JP-34"
342106,"Shoubarashi","庄原市",34.857743,133.01726399999998,"JP-34"
342114,"Ootakeshi","大竹市",34.237952,132.222361,"JP-34"
342122,"Higashihiroshimashi","東広島市",34.426787,132.743746,"JP-34"
342131,"Hatsukaichishi","廿日市市",34.348416,132.331541,"JP-34"
342149,"Akitakatashi","安芸高田市",34.666099,132.703977,"JP-34"
342157,"Etajimashi","江田島市",34.174966999999995,132.46221,"JP-34"
343021,"Fuchuuchou","府中町",34.392589,132.50454399999998,"JP-34"
343048,"Kaitachou","海田町",34.372159,132.536155,"JP-34"
343072,"Kumanochou","熊野町",34.335783,132.584604,"JP-34"
343099,"Sakachou","坂町",34.341282,132.51363899999998,"JP-34"
343684,"Akiootachou","安芸太田町",34.576731,132.227141,"JP-34"
343692,"Kitahiroshimachou","北広島町",34.674541,132.538427,"JP-34"
344311,"Oosakikamijimachou","大崎上島町",34.269552000000004,132.914963,"JP-34"
344621,"Serachou","世羅町",34.586837,133.056631,"JP-34"
345458,"Jinsekikougenchou","神石高原町",34.703654,133.24764199999998,"JP-34"
352012,"Shimonosekishi","下関市",33.957828000000006,130.941459,"JP-35"
352021,"Ubeshi","宇部市",33.951623,131.24676100000002,"JP-35"
352039,"Yamaguchishi","山口市",34.178178,131.473511,"JP-35"
352047,"Hagishi","萩市",34.408107,131.399104,"JP-35"
352063,"Houfushi","防府市",34.051756,131.562627,"JP-35"
352071,"Kudamatsushi","下松市",34.015038,131.870317,"JP-35"
352080,"Iwakunishi","岩国市",34.1665,132.218942,"JP-35"
352101,"Hikarishi","光市",33.961915999999995,131.942296,"JP-35"
352110,"Nagatoshi","長門市",34.370959,131.182198,"JP-35"
352128,"Yanaishi","柳井市",33.963839,132.101597,"JP-35"
352136,"Mineshi","美祢市",34.16667,131.205703,"JP-35"
352152,"Shuunanshi","周南市",34.055135,131.80629299999998,"JP-35"
352161,"Sanyouonodashi","山陽小野田市",34.003089,131.18178600000002,"JP-35"
353051,"Suouooshimachou","周防大島町",33.92762800000001,132.19532,"JP-35"
353213,"Wakichou","和木町",34.202408,132.220405,"JP-35"
353418,"Kaminosekichou","上関町",33.831093,132.110772,"JP-35"
353434,"Tabusechou","田布施町",33.954677000000004,132.04136599999998,"JP-35"
353442,"Hiraochou","平生町",33.937969,132.073057,"JP-35"
355020,"Abuchou","阿武町",34.503352,131.47136,"JP-35"
362018,"Tokushimashi","徳島市",34.070234,134.554713,"JP-36"
362026,"Narutoshi","鳴門市",34.17259,134.6088,"JP-36"
362034,"Komatsushimashi","小松島市",34.004713,134.59060300000002,"JP-36"
362042,"Ananshi","阿南市",33.921762,134.65956599999998,"JP-36"
362051,"Yoshinogawashi","吉野川市",34.066235,134.358667,"JP-36"
362069,"Awashi","阿波市",34.102138000000004,134.297456,"JP-36"
362077,"Mimashi","美馬市",34.053387,134.169725,"JP-36"
362085,"Miyoshishi","三好市",34.026044,133.80718000000002,"JP-36"
363014,"Katsuurachou","勝浦町",33.931453000000005,134.511251,"JP-36"
363022,"Kamikatsuchou","上勝町",33.888841,134.401819,"JP-36"
363219,"Sanagouchison","佐那河内村",33.993140999999994,134.453294,"JP-36"
363413,"Ishiichou","石井町",34.074698,134.440764,"JP-36"
363421,"Kamiyamachou","神山町",33.967225,134.35053100000002,"JP-36"
363685,"Nakachou","那賀町",33.857496999999995,134.496736,"JP-36"
363839,"Mugichou","牟岐町",33.668312,134.42066100000002,"JP-36"
363871,"Minamichou","美波町",33.734573,134.53541299999998,"JP-36"
363880,"Kaiyouchou","海陽町",33.602043,134.351866,"JP-36"
364011,"Matsushigechou","松茂町",34.133849,134.58053700000002,"JP-36"
364029,"Kitajimachou","北島町",34.125594,134.546985,"JP-36"
364037,"Aizumichou","藍住町",34.126776,134.495112,"JP-36"
364045,"Itanochou","板野町",34.144364,134.462616,"JP-36"
364053,"Kamiitachou","上板町",34.121365000000004,134.404999,"JP-36"
364681,"Tsurugichou","つるぎ町",34.037307,134.064051,"JP-36"
364894,"Higashimiyoshichou","東みよし町",34.036784999999995,133.93676000000002,"JP-36"
372013,"Takamatsushi","高松市",34.342791,134.046574,"JP-37"
372021,"Marugameshi","丸亀市",34.289482,133.79771599999998,"JP-37"
372030,"Sakaideshi","坂出市",34.316478000000004,133.860502,"JP-37"
372048,"Zentsuujishi","善通寺市",34.228417,133.787153,"JP-37"
372056,"Kan'onjishi","観音寺市",34.12737,133.661597,"JP-37"
372064,"Sanukishi","さぬき市",34.32521,134.171989,"JP-37"
372072,"Higashikagawashi","東かがわ市",34.243803,134.35883700000002,"JP-37"
372081,"Mitoyoshi","三豊市",34.182556,133.715203,"JP-37"
373222,"Tonoshouchou","土庄町",34.485987,134.18559399999998,"JP-37"
373249,"Shoudoshimachou","小豆島町",34.479714,134.30888000000002,"JP-37"
373419,"Mikichou","三木町",34.268355,134.13436299999998,"JP-37"
373648,"Naoshimachou","直島町",34.45983,133.995638,"JP-37"
373869,"Utazuchou","宇多津町",34.310301,133.82556599999998,"JP-37"
373877,"Ayagawachou","綾川町",34.249613000000004,133.923099,"JP-37"
374032,"Kotohirachou","琴平町",34.19142,133.823303,"JP-37"
374041,"Tadotsuchou","多度津町",34.272474,133.753569,"JP-37"
374067,"Mannouchou","まんのう町",34.192334,133.84139299999998,"JP-37"
382019,"Matsuyamashi","松山市",33.839157,132.765556,"JP-38"
382027,"Imabarishi","今治市",34.066043,132.997658,"JP-38"
382035,"Uwajimashi","宇和島市",33.22334,132.560563,"JP-38"
382043,"Yawatahamashi","八幡浜市",33.462898,132.423334,"JP-38"
382051,"Niihamashi","新居浜市",33.960328999999994,133.283379,"JP-38"
382060,"Saijoushi","西条市",33.919615,133.181186,"JP-38"
382078,"Oozushi","大洲市",33.506285,132.544514,"JP-38"
382108,"Iyoshi","伊予市",33.757461,132.703778,"JP-38"
382132,"Shikokuchuuoushi","四国中央市",33.980694,133.549188,"JP-38"
382141,"Seiyoshi","西予市",33.363017,132.510967,"JP-38"
382159,"Touonshi","東温市",33.791027,132.872299,"JP-38"
383562,"Kamijimachou","上島町",34.257467,133.204492,"JP-38"
383864,"Kumakougenchou","久万高原町",33.655603,132.90166499999998,"JP-38"
384011,"Masakichou","松前町",33.787479,132.711364,"JP-38"
384020,"Tobechou","砥部町",33.74926,132.792233,"JP-38"
384224,"Uchikochou","内子町",33.532937,132.658083,"JP-38"
384429,"Ikatachou","伊方町",33.488593,132.353998,"JP-38"
384844,"Matsunochou","松野町",33.22715,132.710935,"JP-38"
384887,"Kihokuchou","鬼北町",33.255792,132.684032,"JP-38"
385069,"Ainanchou","愛南町",32.962168,132.583326,"JP-38"
392014,"Kouchishi","高知市",33.558788,133.53116599999998,"JP-39"
392022,"Murotoshi","室戸市",33.289955,134.151981,"JP-39"
392031,"Akishi","安芸市",33.502416,133.907074,"JP-39"
392049,"Nankokushi","南国市",33.575672999999995,133.64146000000002,"JP-39"
392057,"Tosashi","土佐市",33.496012,133.425326,"JP-39"
392065,"Susakishi","須崎市",33.400745,133.282959,"JP-39"
392081,"Sukumoshi","宿毛市",32.939014,132.726269,"JP-39"
392090,"Tosashimizushi","土佐清水市",32.781603000000004,132.9551,"JP-39"
392103,"Shimantoshi","四万十市",32.991385,132.93375,"JP-39"
392111,"Kounanshi","香南市",33.564124,133.70054299999998,"JP-39"
392120,"Kamishi","香美市",33.60386,133.686245,"JP-39"
393011,"Touyouchou","東洋町",33.527976,134.279968,"JP-39"
393029,"Naharichou","奈半利町",33.424178999999995,134.020957,"JP-39"
393037,"Tanochou","田野町",33.427713,134.00820900000002,"JP-39"
393045,"Yasudachou","安田町",33.438601,133.98108,"JP-39"
393053,"Kitagawamura","北川村",33.447694,134.042069,"JP-39"
393061,"Umajimura","馬路村",33.555347,134.048114,"JP-39"
393070,"Geiseimura","芸西村",33.526915,133.808942,"JP-39"
393410,"Motoyamachou","本山町",33.757028000000005,133.59148100000002,"JP-39"
393444,"Ootoyochou","大豊町",33.768594,133.64295900000002,"JP-39"
393631,"Tosachou","土佐町",33.737026,133.531791,"JP-39"
393649,"Ookawamura","大川村",33.783927,133.466613,"JP-39"
393860,"Inochou","いの町",33.548689,133.427583,"JP-39"
393878,"Niyodogawachou","仁淀川町",33.575286,133.171,"JP-39"
394017,"Nakatosachou","中土佐町",33.327411,133.22812199999998,"JP-39"
394025,"Sakawachou","佐川町",33.500809000000004,133.286642,"JP-39"
394033,"Ochichou","越知町",33.532848,133.252221,"JP-39"
394050,"Yusuharachou","梼原町",33.39217,132.927065,"JP-39"
394106,"Hidakamura","日高村",33.534833,133.37334199999998,"JP-39"
394114,"Tsunochou","津野町",33.446666,133.199377,"JP-39"
394122,"Shimantochou","四万十町",33.211606,133.13703700000002,"JP-39"
394246,"Ootsukichou","大月町",32.841481,132.70699,"JP-39"
394271,"Miharamura","三原村",32.90609,132.84725,"JP-39"
394289,"Kuroshiochou","黒潮町",33.024965,133.00415800000002,"JP-39"
401005,"Kitakyuushuushi","北九州市",33.883408,130.87518300000002,"JP-40"
401307,"Fukuokashi","福岡市",33.590313,130.401735,"JP-40"
402028,"Oomutashi","大牟田市",33.030248,130.446058,"JP-40"
402036,"Kurumeshi","久留米市",33.319286,130.50837099999998,"JP-40"
402044,"Noogatashi","直方市",33.744181,130.72965200000002,"JP-40"
402052,"Iizukashi","飯塚市",33.646083000000004,130.691422,"JP-40"
402061,"Tagawashi","田川市",33.63876,130.806298,"JP-40"
402079,"Yanagawashi","柳川市",33.163064,130.40573899999998,"JP-40"
402109,"Yameshi","八女市",33.211952000000004,130.55791200000002,"JP-40"
402117,"Chikugoshi","筑後市",33.212246,130.502151,"JP-40"
402125,"Ookawashi","大川市",33.206622,130.38392199999998,"JP-40"
402133,"Yukuhashishi","行橋市",33.728762,130.98296299999998,"JP-40"
402141,"Buzenshi","豊前市",33.611538,131.129941,"JP-40"
402150,"Nakamashi","中間市",33.816699,130.709026,"JP-40"
402168,"Ogoorishi","小郡市",33.39645,130.555541,"JP-40"
402176,"Chikushinoshi","筑紫野市",33.487386,130.526007,"JP-40"
402184,"Kasugashi","春日市",33.532629,130.470368,"JP-40"
402192,"Oonojoushi","大野城市",33.53629,130.478697,"JP-40"
402206,"Munakatashi","宗像市",33.805448,130.540651,"JP-40"
402214,"Dazaifushi","太宰府市",33.512834999999995,130.523876,"JP-40"
402231,"Kogashi","古賀市",33.728664,130.46999499999998,"JP-40"
402249,"Fukutsushi","福津市",33.766897,130.49103799999997,"JP-40"
402257,"Ukihashi","うきは市",33.347305,130.754928,"JP-40"
402265,"Miyawakashi","宮若市",33.723523,130.66671599999998,"JP-40"
402273,"Kamashi","嘉麻市",33.563283,130.71151,"JP-40"
402281,"Asakurashi","朝倉市",33.423412,130.665573,"JP-40"
402290,"Miyamashi","みやま市",33.152434,130.474734,"JP-40"
402303,"Itoshimashi","糸島市",33.55745,130.1955,"JP-40"
402311,"Nakagawashi","那珂川市",33.499596999999994,130.4222,"JP-40"
403415,"Umimachi","宇美町",33.567768,130.511208,"JP-40"
403423,"Sasagurimachi","篠栗町",33.623869,130.526207,"JP-40"
403431,"Shimemachi","志免町",33.591503,130.479807,"JP-40"
403440,"Suemachi","須恵町",33.587268,130.507234,"JP-40"
403458,"Shinguumachi","新宮町",33.715313,130.446567,"JP-40"
403482,"Hisayamamachi","久山町",33.646726,130.499906,"JP-40"
403491,"Kasuyamachi","粕屋町",33.610854,130.480582,"JP-40"
403814,"Ashiyamachi","芦屋町",33.893862,130.663874,"JP-40"
403822,"Mizumakimachi","水巻町",33.85485,130.694783,"JP-40"
403831,"Okagakimachi","岡垣町",33.853491,130.611749,"JP-40"
403849,"Ongachou","遠賀町",33.848166,130.668341,"JP-40"
404012,"Kotakemachi","小竹町",33.692418,130.71269099999998,"JP-40"
404021,"Kuratemachi","鞍手町",33.792112,130.674008,"JP-40"
404217,"Keisenmachi","桂川町",33.578889000000004,130.67811799999998,"JP-40"
404471,"Chikuzenmachi","筑前町",33.457033,130.59518300000002,"JP-40"
404489,"Touhoumura","東峰村",33.397314,130.86991899999998,"JP-40"
405035,"Tachiaraimachi","大刀洗町",33.372425,130.622454,"JP-40"
405221,"Ookimachi","大木町",33.210453,130.439806,"JP-40"
405442,"Hirokawamachi","広川町",33.241499,130.551416,"JP-40"
406015,"Kawaramachi","香春町",33.668006,130.847401,"JP-40"
406023,"Soedamachi","添田町",33.571816,130.854088,"JP-40"
406040,"Itodamachi","糸田町",33.652736,130.77895800000002,"JP-40"
406058,"Kawasakimachi","川崎町",33.599956,130.81491499999998,"JP-40"
406082,"Ootoumachi","大任町",33.612164,130.85374199999998,"JP-40"
406091,"Akamura","赤村",33.616692,130.870855,"JP-40"
406104,"Fukuchimachi","福智町",33.683263000000004,130.78011999999998,"JP-40"
406210,"Kandamachi","苅田町",33.776006,130.980475,"JP-40"
406252,"Miyakomachi","みやこ町",33.699236,130.920096,"JP-40"
406422,"Yoshitomimachi","吉富町",33.602643,131.175951,"JP-40"
406465,"Kougemachi","上毛町",33.578425,131.164207,"JP-40"
406473,"Chikujoumachi","築上町",33.656146,131.05604,"JP-40"
412015,"Sagashi","佐賀市",33.263543,130.300835,"JP-41"
412023,"Karatsushi","唐津市",33.45010300000001,129.96797,"JP-41"
412031,"Tosushi","鳥栖市",33.377758,130.50624399999998,"JP-41"
412040,"Takushi","多久市",33.288513,130.110061,"JP-41"
412058,"Imarishi","伊万里市",33.264741,129.880702,"JP-41"
412066,"Takeoshi","武雄市",33.194873,130.021557,"JP-41"
412074,"Kashimashi","鹿島市",33.103804,130.098603,"JP-41"
412082,"Ogishi","小城市",33.273776,130.21728000000002,"JP-41"
412091,"Ureshinoshi","嬉野市",33.128091999999995,130.06011999999998,"JP-41"
412104,"Kanzakishi","神埼市",33.310732,130.37305700000002,"JP-41"
413275,"Yoshinogarichou","吉野ヶ里町",33.321148,130.398753,"JP-41"
413411,"Kiyamachou","基山町",33.426944,130.523052,"JP-41"
413453,"Kamiminechou","上峰町",33.319626,130.426137,"JP-41"
413461,"Miyakichou","みやき町",33.324943,130.45459,"JP-41"
413879,"Genkaichou","玄海町",33.472164,129.874689,"JP-41"
414018,"Aritachou","有田町",33.210574,129.84901399999998,"JP-41"
414239,"Oomachichou","大町町",33.213871000000005,130.11603200000002,"JP-41"
414247,"Kouhokumachi","江北町",33.220464,130.15731,"JP-41"
414255,"Shiroishichou","白石町",33.181082,130.143493,"JP-41"
414417,"Tarachou","太良町",33.019436,130.179126,"JP-41"
422011,"Nagasakishi","長崎市",32.750311,129.877906,"JP-42"
422029,"Saseboshi","佐世保市",33.179904,129.71509,"JP-42"
422037,"Shimabarashi","島原市",32.78812,130.370526,"JP-42"
422045,"Isahayashi","諫早市",32.844208,130.053601,"JP-42"
422053,"Oomurashi","大村市",32.89996,129.958217,"JP-42"
422070,"Hiradoshi","平戸市",33.368065,129.553671,"JP-42"
422088,"Matsuurashi","松浦市",33.341023,129.709047,"JP-42"
422096,"Tsushimashi","対馬市",34.202643,129.287518,"JP-42"
422100,"Ikishi","壱岐市",33.74997800000001,129.691377,"JP-42"
422118,"Gotoushi","五島市",32.695541,128.840815,"JP-42"
422126,"Saikaishi","西海市",32.933117,129.642962,"JP-42"
422134,"Unzenshi","雲仙市",32.835214,130.187508,"JP-42"
422142,"Minamishimabarashi","南島原市",32.659716,130.297783,"JP-42"
423076,"Nagayochou","長与町",32.82517,129.875071,"JP-42"
423084,"Togitsuchou","時津町",32.828885,129.848527,"JP-42"
423211,"Higashisonogichou","東彼杵町",33.037031,129.917149,"JP-42"
423220,"Kawatanachou","川棚町",33.072679,129.86156200000002,"JP-42"
423238,"Hasamichou","波佐見町",33.13789000000001,129.895548,"JP-42"
423831,"Ojikachou","小値賀町",33.191074,129.058766,"JP-42"
423912,"Sazachou","佐々町",33.238426000000004,129.650353,"JP-42"
424111,"Shinkamigotouchou","新上五島町",32.984553000000005,129.073401,"JP-42"
431001,"Kumamotoshi","熊本市",32.803078,130.707897,"JP-43"
432024,"Yatsushiroshi","八代市",32.507412,130.601888,"JP-43"
432032,"Hitoyoshishi","人吉市",32.216889,130.73939199999998,"JP-43"
432041,"Araoshi","荒尾市",32.986838,130.43303600000002,"JP-43"
432059,"Minamatashi","水俣市",32.211883,130.408725,"JP-43"
432067,"Tamanashi","玉名市",32.935266,130.562877,"JP-43"
432083,"Yamagashi","山鹿市",33.016728,130.691297,"JP-43"
432105,"Kikuchishi","菊池市",32.979485,130.813241,"JP-43"
432113,"Utoshi","宇土市",32.687292,130.65856200000002,"JP-43"
432121,"Kamiamakusashi","上天草市",32.587422,130.430405,"JP-43"
432130,"Ukishi","宇城市",32.647814000000004,130.684287,"JP-43"
432148,"Asoshi","阿蘇市",32.952222,131.121389,"JP-43"
432156,"Amakusashi","天草市",32.458621,130.19301000000002,"JP-43"
432164,"Koushishi","合志市",32.885996,130.789726,"JP-43"
433489,"Misatomachi","美里町",32.639609,130.789007,"JP-43"
433641,"Gyokutoumachi","玉東町",32.918905,130.628593,"JP-43"
433675,"Nankanmachi","南関町",33.061599,130.541126,"JP-43"
433683,"Nagasumachi","長洲町",32.929756,130.4527,"JP-43"
433691,"Nagomimachi","和水町",32.978158,130.60581299999998,"JP-43"
434035,"Oozumachi","大津町",32.87899,130.86828400000002,"JP-43"
434043,"Kikuyoumachi","菊陽町",32.862515,130.828654,"JP-43"
434230,"Minamiogunimachi","南小国町",33.098192,131.070724,"JP-43"
434248,"Ogunimachi","小国町",33.121568,131.068157,"JP-43"
434256,"Ubuyamamura","産山村",32.995746999999994,131.216799,"JP-43"
434281,"Takamorimachi","高森町",32.827271,131.12202299999998,"JP-43"
434329,"Nishiharamura","西原村",32.834719,130.903036,"JP-43"
434337,"Minamiasomura","南阿蘇村",32.845046,131.01788100000002,"JP-43"
434418,"Mifunemachi","御船町",32.714585,130.801821,"JP-43"
434426,"Kashimamachi","嘉島町",32.740072,130.757303,"JP-43"
434434,"Mashikimachi","益城町",32.800608000000004,130.817015,"JP-43"
434442,"Kousamachi","甲佐町",32.651356,130.811466,"JP-43"
434477,"Yamatochou","山都町",32.685387,130.990443,"JP-43"
434680,"Hikawachou","氷川町",32.582402,130.673753,"JP-43"
434825,"Ashikitamachi","芦北町",32.299102000000005,130.493119,"JP-43"
434841,"Tsunagimachi","津奈木町",32.233892,130.439621,"JP-43"
435015,"Nishikimachi","錦町",32.200987,130.840902,"JP-43"
435058,"Taragimachi","多良木町",32.264039000000004,130.93579499999998,"JP-43"
435066,"Yunomaemachi","湯前町",32.276144,130.980987,"JP-43"
435074,"Mizukamimura","水上村",32.314378999999995,131.00954099999998,"JP-43"
435104,"Sagaramura","相良村",32.23526,130.797985,"JP-43"
435112,"Itsukimura","五木村",32.397343,130.827833,"JP-43"
435121,"Yamaemura","山江村",32.246465,130.76713600000002,"JP-43"
435139,"Kumamura","球磨村",32.252621000000005,130.651274,"JP-43"
435147,"Asagirichou","あさぎり町",32.240321,130.897827,"JP-43"
435317,"Reihokumachi","苓北町",32.513413,130.05472,"JP-43"
442011,"Ooitashi","大分市",33.239526,131.609377,"JP-44"
442020,"Beppushi","別府市",33.284642,131.491328,"JP-44"
442038,"Nakatsushi","中津市",33.598302000000004,131.18823999999998,"JP-44"
442046,"Hitashi","日田市",33.321040999999994,130.94131000000002,"JP-44"
442054,"Saikishi","佐伯市",32.960204,131.899499,"JP-44"
442062,"Usukishi","臼杵市",33.125948,131.80463799999998,"JP-44"
442071,"Tsukumishi","津久見市",33.072339,131.861219,"JP-44"
442089,"Taketashi","竹田市",32.973673,131.39783799999998,"JP-44"
442097,"Bungotakadashi","豊後高田市",33.556202,131.446931,"JP-44"
442101,"Kitsukishi","杵築市",33.417029,131.616089,"JP-44"
442119,"Usashi","宇佐市",33.531972,131.349545,"JP-44"
442127,"Bungooonoshi","豊後大野市",32.978152,131.585011,"JP-44"
442135,"Yufushi","由布市",33.179996,131.426792,"JP-44"
442143,"Kunisakishi","国東市",33.563327,131.732264,"JP-44"
443221,"Himeshimamura","姫島村",33.724536,131.645143,"JP-44"
443417,"Hijimachi","日出町",33.369442,131.53253600000002,"JP-44"
444618,"Kokonoemachi","九重町",33.228521,131.188797,"JP-44"
444626,"Kusumachi","玖珠町",33.283134999999994,131.151553,"JP-44"
452017,"Miyazakishi","宮崎市",31.907676,131.420244,"JP-45"
452025,"Miyakonojoushi","都城市",31.719519,131.061497,"JP-45"
452033,"Nobeokashi","延岡市",32.582401000000004,131.664859,"JP-45"
